tagId,time,type,x1,y1
62029,6:33:18,doctor,102.4712715,17.35185263
62022,6:33:18,physiotherapist,100.4246233,18.85367221
62030,6:33:18,doctor,100.6135823,19.00624049
57593,6:33:18,life supporter machine,100.2892074,17.85014084
57588,6:33:18,others,102.6053063,18.0538252
62037,6:33:19,nurse,102.4789134,17.13102642
62046,6:33:19,physiotherapist,101.2687221,17.94532963
62020,6:33:19,doctor,102.0053284,17.64305414
57589,6:33:19,nurse desk,80.52525768,34.42820904
57587,6:33:19,nurse,101.8282009,17.5676346
62045,6:33:19,nurse,95.17818574,24.08544617
57599,6:33:19,nurse,102.8821804,17.19872397
62023,6:33:19,nurse,101.7850153,18.46652692
57600,6:33:19,nurse desk,101.6497511,18.80402463
62036,6:33:19,nurse,94.46946359,24.71389822
57591,6:33:19,life supporter machine,95.27449868,24.43467966
62030,6:33:19,doctor,101.362655,18.28941583
57593,6:33:19,life supporter machine,101.6473064,18.15625044
57588,6:33:19,others,102.5830687,17.83396278
62022,6:33:19,physiotherapist,78.99237507,35.54830271
62035,6:33:19,doctor,78.92869067,35.57072018
62029,6:33:19,doctor,103.3871144,16.19675777
62025,6:33:20,others,44.63961753,18.2893444
62037,6:33:20,nurse,102.4925884,16.72652614
62020,6:33:20,doctor,101.5646593,17.95520994
57589,6:33:20,nurse desk,99.97835943,19.74148935
62046,6:33:20,physiotherapist,79.04256492,34.5771225
57595,6:33:20,life supporter machine,95.63413553,23.12329063
57586,6:33:20,nurse desk,103.5174059,16.12652871
57598,6:33:20,nurse,100.6565621,18.29129023
62033,6:33:20,pharmacist,102.0874726,17.76088962
62027,6:33:20,others,41.40064721,20.8351348
62026,6:33:20,head nurse,102.314323,17.41396461
62039,6:33:20,doctor,102.445807,17.62719432
57597,6:33:20,nurse desk,99.1840973,19.6178659
62038,6:33:20,nurse,82.55522426,32.36377541
57590,6:33:20,nurse desk,101.4351504,18.77227852
57594,6:33:20,nurse desk,101.9083232,18.0447303
62018,6:33:20,nurse,100.4872148,18.47037916
62028,6:33:20,others,95.54647945,23.61253923
57592,6:33:20,Medical Rolling Cart,101.2253503,18.24769387
62043,6:33:20,doctor,102.3294977,16.00222619
62024,6:33:20,doctor,95.66702315,22.93365769
57596,6:33:20,Medical Rolling Cart,95.13516559,23.72083176
62042,6:33:20,pharmacist,101.3262418,18.4532207
57587,6:33:20,nurse,78.06392523,34.88397967
62036,6:33:20,nurse,102.5222364,16.36032828
57599,6:33:20,nurse,101.8720161,16.18683865
62023,6:33:20,nurse,94.89922356,26.72992845
57600,6:33:20,nurse desk,101.3355855,18.98427304
62035,6:33:23,doctor,100.2935325,19.76509792
57600,6:33:23,nurse desk,100.2143015,19.69458785
62030,6:33:23,doctor,100.5160257,19.46930378
62029,6:33:23,doctor,100.2830417,19.81156095
57593,6:33:23,life supporter machine,100.0990752,19.70818782
57599,6:33:23,nurse,89.6873461,34.67104766
57591,6:33:23,life supporter machine,92.97381523,25.79991373
62022,6:33:23,physiotherapist,100.4647582,19.62711364
62046,6:33:23,physiotherapist,97.84238871,22.68738769
62037,6:33:23,nurse,90.79223239,33.50971552
62020,6:33:23,doctor,99.7902076,21.38917886
57589,6:33:23,nurse desk,99.62802918,23.29587531
57588,6:33:23,others,100.0283851,21.31402257
62033,6:33:23,pharmacist,102.1365595,17.93259349
62038,6:33:23,nurse,101.2421413,19.11440655
57595,6:33:23,life supporter machine,88.71372204,36.63952684
57586,6:33:23,nurse desk,100.457442,20.24165924
62026,6:33:23,head nurse,100.7695534,19.1057873
57598,6:33:23,nurse,97.75320047,25.50643126
62024,6:33:23,doctor,100.6750959,19.3861717
57594,6:33:23,nurse desk,100.8803534,19.47846634
62039,6:33:23,doctor,100.2800387,20.08088129
62042,6:33:23,pharmacist,99.1274895,24.42174625
62018,6:33:23,nurse,94.30496447,24.5685419
62043,6:33:23,doctor,100.8514881,19.15950214
62045,6:33:23,nurse,100.5854507,19.69793431
62028,6:33:23,others,101.376652,19.72833004
62030,6:33:24,doctor,94.72457179,25.27691609
62036,6:33:24,nurse,93.96738078,25.23569088
62029,6:33:24,doctor,100.5831511,19.37908557
62023,6:33:24,nurse,101.7956241,19.43442835
57599,6:33:24,nurse,94.20014117,25.58518983
57600,6:33:24,nurse desk,95.15915306,24.51038012
62022,6:33:24,physiotherapist,101.1705465,19.68144388
57593,6:33:24,life supporter machine,102.1246437,18.36031176
57591,6:33:24,life supporter machine,100.3687394,21.29579699
62035,6:33:24,doctor,94.50036497,24.80906605
62046,6:33:24,physiotherapist,100.5688533,19.76483613
57588,6:33:24,others,101.2689016,19.39103516
57589,6:33:24,nurse desk,94.61696824,25.06815565
62037,6:33:24,nurse,102.7111636,16.96453029
62020,6:33:24,doctor,92.70577375,25.90304686
62033,6:33:24,pharmacist,93.02969229,25.67851742
62031,6:33:24,nurse,101.2064629,18.89756773
62038,6:33:24,nurse,101.4624697,19.16351643
57595,6:33:24,life supporter machine,94.17951291,24.85476609
57598,6:33:24,nurse,95.31038568,23.92289861
57586,6:33:24,nurse desk,91.35321157,26.85634099
62026,6:33:24,head nurse,90.92827636,27.05212986
62042,6:33:24,pharmacist,103.488223,16.61839653
62039,6:33:24,doctor,95.01851123,23.96066263
57594,6:33:24,nurse desk,103.7633912,16.09076532
62043,6:33:24,doctor,95.25151092,23.94470532
62018,6:33:24,nurse,94.58231319,24.11499777
62024,6:33:24,doctor,103.6897122,16.69830492
57588,6:33:25,others,94.38239808,25.13906175
62020,6:33:25,doctor,100.0401492,19.40364852
57589,6:33:25,nurse desk,94.84077905,24.45768904
62038,6:33:25,nurse,100.5500793,19.38638706
62026,6:33:25,head nurse,101.9707464,17.72241104
57595,6:33:25,life supporter machine,101.2112143,18.61237203
62031,6:33:25,nurse,101.531598,18.63072581
62039,6:33:25,doctor,95.25714797,23.5355538
57598,6:33:25,nurse,93.76671882,25.09862871
57586,6:33:25,nurse desk,94.41345243,24.47410315
62033,6:33:25,pharmacist,94.18955535,24.5428133
62042,6:33:25,pharmacist,94.4040069,24.5104433
62028,6:33:25,others,90.71054151,27.06505548
57594,6:33:25,nurse desk,93.3076936,25.21617851
62018,6:33:25,nurse,95.17426657,22.43683
62043,6:33:25,doctor,95.6232288,23.4087824
62024,6:33:25,doctor,100.7653549,19.39478758
57597,6:33:25,nurse desk,100.7701423,19.02994875
62045,6:33:25,nurse,101.0330429,19.10799929
57593,6:33:26,life supporter machine,100.2280818,19.70458941
62029,6:33:26,doctor,102.3012656,17.40272641
57591,6:33:26,life supporter machine,100.5026252,19.45892464
57596,6:33:26,Medical Rolling Cart,101.5025074,18.80184544
62022,6:33:26,physiotherapist,95.260275,23.84929109
57599,6:33:26,nurse,94.33842591,24.7126513
62035,6:33:26,doctor,101.3440397,18.8933475
57600,6:33:26,nurse desk,100.8525151,19.2862753
62030,6:33:26,doctor,100.4119272,19.58498153
62046,6:33:26,physiotherapist,100.5485205,19.24549228
57589,6:33:26,nurse desk,100.4601177,19.83946855
62020,6:33:26,doctor,100.2226653,19.41152482
62037,6:33:26,nurse,95.18794384,23.77435964
57588,6:33:26,others,100.8409794,19.57359649
62038,6:33:26,nurse,95.84982613,23.6828356
62026,6:33:26,head nurse,101.5366239,18.6108738
57586,6:33:26,nurse desk,91.61004581,26.42766808
62039,6:33:26,doctor,102.0177546,18.58124068
62031,6:33:26,nurse,101.3458586,18.9446766
57598,6:33:26,nurse,101.1447674,19.31532315
57595,6:33:26,life supporter machine,101.2410168,18.88122179
62043,6:33:26,doctor,100.7415512,19.16121504
57597,6:33:26,nurse desk,101.1068335,19.40203622
62042,6:33:26,pharmacist,100.9120953,19.41250092
62028,6:33:26,others,100.8375609,19.28476046
57594,6:33:26,nurse desk,89.73423042,28.30183723
62045,6:33:26,nurse,101.4157789,19.32615727
62018,6:33:26,nurse,100.4559352,19.22404655
62047,6:33:29,static,5.657616874,108.0302244
62038,6:33:29,nurse,101.0742862,19.52117294
62032,6:33:29,others,52.0204687,8.426429277
57588,6:33:29,others,101.4180866,19.21876081
62031,6:33:29,nurse,101.7105692,18.634231
62044,6:33:29,nurse,41.51208593,22.37862326
62036,6:33:29,nurse,100.7513767,19.85483979
57589,6:33:29,nurse desk,100.6967983,19.99992971
62043,6:33:29,doctor,94.78633645,24.81097885
62033,6:33:29,pharmacist,101.7500768,18.36852517
62042,6:33:30,pharmacist,101.1914512,19.13773477
57598,6:33:30,nurse,101.6931785,18.90856511
57595,6:33:30,life supporter machine,93.92465712,25.14750899
57586,6:33:30,nurse desk,101.8989775,18.26157861
62018,6:33:30,nurse,100.4011325,19.16850713
62023,6:33:30,nurse,93.90662291,25.25431719
57592,6:33:30,Medical Rolling Cart,100.954177,18.9835109
57597,6:33:30,nurse desk,101.1556004,18.85307334
62028,6:33:30,others,100.7583017,19.01054627
57587,6:33:30,nurse,94.03789097,25.04526741
57590,6:33:30,nurse desk,100.7836895,19.56522949
57594,6:33:30,nurse desk,93.18854697,25.50721813
62045,6:33:30,nurse,100.5489085,19.46219524
62024,6:33:30,doctor,91.21545742,27.27849227
62035,6:33:30,doctor,94.57528725,24.38105433
62026,6:33:30,head nurse,93.96300241,24.85370876
57596,6:33:30,Medical Rolling Cart,91.62254201,26.3534552
62039,6:33:30,doctor,94.47718282,24.80891307
62030,6:33:30,doctor,102.5772697,17.64436744
62022,6:33:30,physiotherapist,94.15593053,24.72544895
62025,6:33:30,others,42.63630005,20.13694731
62046,6:33:30,physiotherapist,100.8476722,18.89155447
57600,6:33:30,nurse desk,93.87654849,25.33129889
57591,6:33:30,life supporter machine,101.1288262,19.08898992
57593,6:33:30,life supporter machine,100.360927,19.74216321
57599,6:33:30,nurse,94.166381,25.16352522
62037,6:33:30,nurse,101.4196942,18.38999785
62038,6:33:30,nurse,100.768639,19.44421924
62027,6:33:30,others,41.87099364,20.55913242
62033,6:33:30,pharmacist,101.4599542,18.6126401
62036,6:33:30,nurse,80.35045448,34.64753654
62031,6:33:30,nurse,78.11806332,35.85436405
62043,6:33:30,doctor,101.0133797,18.92967261
57588,6:33:30,others,101.3853917,19.07499648
57595,6:33:31,life supporter machine,101.4318662,18.84357392
62028,6:33:31,others,79.79251478,34.72883094
57586,6:33:31,nurse desk,102.5055348,15.92515328
57598,6:33:31,nurse,101.3832358,18.67536781
62018,6:33:31,nurse,79.10762726,34.88199794
62042,6:33:31,pharmacist,80.32502426,34.7796731
62045,6:33:31,nurse,100.886934,19.27022518
57597,6:33:31,nurse desk,100.8751923,19.19069198
57592,6:33:31,Medical Rolling Cart,100.7997456,18.88984432
62023,6:33:31,nurse,102.0874726,17.76088962
57590,6:33:31,nurse desk,100.656646,19.5298278
57594,6:33:31,nurse desk,102.328023,17.66760109
57587,6:33:31,nurse,101.2627691,19.14846953
62029,6:33:31,doctor,102.902853,17.17906262
62035,6:33:31,doctor,101.4946223,18.65701333
62022,6:33:31,physiotherapist,94.67639827,24.40699335
62026,6:33:31,head nurse,101.248351,18.72284011
57596,6:33:31,Medical Rolling Cart,91.83847472,26.22244621
62024,6:33:31,doctor,101.6923956,18.47531723
62039,6:33:31,doctor,102.4405646,17.34944048
62030,6:33:31,doctor,102.6091794,17.29990918
62041,6:33:31,cleaning staff,43.38628564,18.59999016
62019,6:33:31,cleaning staff,44.91071519,16.9490932
62020,6:33:31,doctor,100.3930996,19.12321961
62038,6:33:31,nurse,100.7450269,19.5401638
62046,6:33:31,physiotherapist,100.575167,19.11630714
57599,6:33:31,nurse,94.54449855,24.2600867
57591,6:33:31,life supporter machine,100.6892968,19.58266007
57593,6:33:31,life supporter machine,100.3733512,19.54498689
57600,6:33:31,nurse desk,93.96013706,25.47200763
62037,6:33:31,nurse,101.4539492,18.1663687
57589,6:33:32,nurse desk,100.3751621,19.46130698
62043,6:33:32,doctor,101.6232941,18.38591553
57595,6:33:32,life supporter machine,100.8189121,18.79672544
62033,6:33:32,pharmacist,102.7360517,16.38745126
57588,6:33:32,others,101.3069063,19.09338426
62036,6:33:32,nurse,101.7526342,18.35849467
62031,6:33:32,nurse,101.0206052,18.7565149
57598,6:33:32,nurse,101.9025335,17.80978303
62042,6:33:32,pharmacist,79.54619242,34.9579345
57586,6:33:32,nurse desk,103.3860656,15.01621269
62028,6:33:32,others,79.15248949,35.03566652
57592,6:33:32,Medical Rolling Cart,80.78094501,33.94676157
62018,6:33:32,nurse,80.91995046,33.45606637
57587,6:33:32,nurse,101.1423722,19.21227044
57590,6:33:32,nurse desk,100.689514,19.64212739
62023,6:33:32,nurse,93.1741994,25.41095536
57594,6:33:32,nurse desk,94.51764092,24.73809465
62045,6:33:32,nurse,100.7381442,19.31441465
62035,6:33:32,doctor,93.84347345,24.8398214
62026,6:33:32,head nurse,94.49441515,24.18631136
62029,6:33:32,doctor,93.40977808,25.28785055
62024,6:33:32,doctor,101.041189,19.01012625
62022,6:33:32,physiotherapist,94.73652793,24.04798586
62030,6:33:32,doctor,90.54681282,27.32279891
62039,6:33:32,doctor,94.97836872,23.79019862
57596,6:33:32,Medical Rolling Cart,93.07453889,24.92362198
62046,6:33:32,physiotherapist,100.22089,19.2411683
57593,6:33:32,life supporter machine,99.74658419,20.00626467
57591,6:33:32,life supporter machine,94.32199894,24.59278375
57600,6:33:32,nurse desk,99.98060734,19.81362314
62022,6:33:34,physiotherapist,100.9912465,19.02529912
62035,6:33:34,doctor,101.0650832,19.10156143
62046,6:33:34,physiotherapist,79.2212516,34.91954692
62029,6:33:34,doctor,80.17448545,34.74338322
62030,6:33:34,doctor,101.1371866,18.93039178
57596,6:33:34,Medical Rolling Cart,79.02640411,34.65987857
57593,6:33:34,life supporter machine,82.51383548,33.03194031
62026,6:33:34,head nurse,95.00185107,23.91889151
57599,6:33:34,nurse,94.785332,23.97697488
62038,6:33:35,nurse,100.6177261,19.22054039
57589,6:33:35,nurse desk,100.938112,18.91503649
62020,6:33:35,doctor,95.87026512,22.8404725
62031,6:33:35,nurse,101.0528705,18.89371785
57591,6:33:35,life supporter machine,100.6019431,19.21978213
62033,6:33:35,pharmacist,94.86895068,24.22004481
57600,6:33:35,nurse desk,101.1684398,18.8640856
62043,6:33:35,doctor,101.6230072,18.1248775
62018,6:33:35,nurse,101.4359696,17.94382823
62023,6:33:35,nurse,108.7985133,10.10705307
62045,6:33:35,nurse,101.0491814,18.62401544
62042,6:33:35,pharmacist,92.64332106,25.61340445
57592,6:33:35,Medical Rolling Cart,101.220449,18.19078023
62028,6:33:35,others,91.9690941,25.87389113
57587,6:33:35,nurse,101.6317727,18.15526736
62026,6:33:35,head nurse,101.6778308,17.65473648
62035,6:33:35,doctor,94.04471399,24.59857149
62022,6:33:35,physiotherapist,95.6104308,22.96970701
62039,6:33:35,doctor,102.3075615,16.56747137
62024,6:33:35,doctor,93.39878573,25.18924662
62029,6:33:35,doctor,94.80567026,23.63678575
62030,6:33:35,doctor,103.6824502,16.21081659
62046,6:33:35,physiotherapist,100.9020508,17.97093072
62038,6:33:35,nurse,101.5832438,16.63312224
57592,6:33:40,Medical Rolling Cart,101.4607163,18.15436229
57595,6:33:40,life supporter machine,101.7504673,16.18895432
57587,6:33:40,nurse,97.46010959,21.36531051
57590,6:33:40,nurse desk,100.342384,19.16468999
62035,6:33:40,doctor,101.7147203,18.07043985
57586,6:33:40,nurse desk,94.2629901,26.79774393
57597,6:33:40,nurse desk,100.9176932,17.17545004
57594,6:33:40,nurse desk,102.197335,17.43824091
62025,6:33:41,others,43.94390538,18.32578717
62029,6:33:41,doctor,102.8971854,16.40627177
62037,6:33:41,nurse,101.5413784,16.27286118
62026,6:33:41,head nurse,103.3727178,14.99600514
62030,6:33:41,doctor,101.4156313,18.1942371
62046,6:33:41,physiotherapist,97.62399291,19.48041561
62027,6:33:41,others,43.42478116,19.42923138
62038,6:33:41,nurse,100.7919641,18.76830911
57593,6:33:41,life supporter machine,95.9897707,22.70207791
57596,6:33:41,Medical Rolling Cart,101.7478632,17.63560016
62043,6:33:41,doctor,102.1129411,17.24248039
62018,6:33:41,nurse,100.9496335,17.895528
57599,6:33:41,nurse,102.4975466,17.18461653
62041,6:33:41,cleaning staff,44.61054283,17.07078832
62039,6:33:41,doctor,103.1320761,16.73622061
62022,6:33:41,physiotherapist,101.7007179,18.12975722
62023,6:33:41,nurse,102.2586176,16.19116458
62045,6:33:41,nurse,95.87046693,22.92558568
62036,6:33:41,nurse,101.8989775,18.26157861
62024,6:33:41,doctor,101.7492899,18.43055234
62044,6:33:41,nurse,43.51817164,18.33222758
57588,6:33:41,others,103.3592188,15.86313004
57600,6:33:41,nurse desk,101.303142,19.05152316
57589,6:33:41,nurse desk,101.3418823,18.52283482
62032,6:33:41,others,41.74530897,20.0606951
62019,6:33:41,cleaning staff,43.82740441,18.02331549
62027,6:33:41,others,43.65071065,19.07790994
62028,6:33:41,others,78.61847812,35.02301353
57595,6:33:41,life supporter machine,78.31895025,34.90409023
62025,6:33:41,others,43.9370625,19.0216771
62033,6:33:41,pharmacist,101.9750444,17.42085522
57598,6:33:41,nurse,101.6464235,18.22634728
62042,6:33:41,pharmacist,100.8078734,18.60196275
57597,6:33:42,nurse desk,102.0681913,16.35031536
57586,6:33:42,nurse desk,102.5885115,17.07397999
57592,6:33:42,Medical Rolling Cart,100.9896443,18.51877778
62035,6:33:42,doctor,102.1343846,17.56835363
62026,6:33:42,head nurse,93.97290511,24.46246794
57590,6:33:42,nurse desk,101.4616077,18.41256855
57594,6:33:42,nurse desk,94.83621475,23.32012137
62046,6:33:42,physiotherapist,101.276467,17.99222077
62029,6:33:42,doctor,103.5498736,15.82235582
62037,6:33:42,nurse,102.2661129,17.14385027
57596,6:33:42,Medical Rolling Cart,101.0616254,18.05358757
57593,6:33:42,life supporter machine,96.72664547,21.80372532
62038,6:33:42,nurse,102.1684913,18.09636781
62041,6:33:42,cleaning staff,43.66322391,19.6572248
62023,6:33:42,nurse,102.3974711,17.75068815
62039,6:33:42,doctor,95.20827891,24.14062116
62036,6:33:42,nurse,95.56142888,23.74173209
62020,6:33:42,doctor,101.5730316,17.91640644
62043,6:33:42,doctor,95.19547695,23.77466228
57588,6:33:42,others,102.8203261,16.01017623
62045,6:33:42,nurse,102.0546209,17.83059541
62022,6:33:42,physiotherapist,99.43007169,19.29560672
62018,6:33:42,nurse,94.48260918,23.96698538
62033,6:33:42,pharmacist,102.1478741,17.23291193
62025,6:33:42,others,42.6139028,19.86527016
62044,6:33:42,nurse,42.50630668,20.07381965
57599,6:33:42,nurse,95.97777371,22.77479587
62027,6:33:42,others,42.81083682,19.98150294
57589,6:33:42,nurse desk,100.5165461,17.54029506
62028,6:33:42,others,101.4113443,16.5229368
62019,6:33:42,cleaning staff,41.93950549,21.4362932
62042,6:33:42,pharmacist,96.31104891,21.55445481
62032,6:33:42,others,42.57948886,19.68091416
57595,6:33:42,life supporter machine,102.4395209,16.66524031
57592,6:33:43,Medical Rolling Cart,95.94622022,21.97388513
57594,6:33:43,nurse desk,101.9508578,17.14386493
57597,6:33:43,nurse desk,94.7657356,23.75800049
62035,6:33:43,doctor,102.1625505,16.02006779
62026,6:33:43,head nurse,95.18466996,23.75339025
62030,6:33:43,doctor,96.66787735,23.15916525
62038,6:33:43,nurse,102.5642309,16.24273889
62046,6:33:43,physiotherapist,101.2746222,18.0016683
62037,6:33:43,nurse,101.8963921,16.80561084
62029,6:33:43,doctor,92.45554462,25.09751628
57596,6:33:43,Medical Rolling Cart,100.8042321,18.13907584
62020,6:33:43,doctor,101.7914344,17.73501543
57600,6:33:43,nurse desk,101.6482059,18.47012032
62039,6:33:43,doctor,102.4974004,16.77810797
62036,6:33:43,nurse,102.3792713,17.70535589
62023,6:33:43,nurse,102.386392,17.84671697
62024,6:33:43,doctor,101.8477535,18.2244014
62043,6:33:43,doctor,93.41748181,24.64837078
62022,6:33:43,physiotherapist,101.8967404,17.90065016
57588,6:33:43,others,102.6645649,17.54655759
62033,6:33:43,pharmacist,102.452472,16.7572809
62025,6:33:43,others,48.79477778,13.25937047
62027,6:33:43,others,40.97398254,22.38160056
62031,6:33:43,nurse,103.7419557,15.64842835
57589,6:33:43,nurse desk,100.7279717,18.7585721
57599,6:33:43,nurse,103.0576621,16.66317307
62028,6:33:43,others,101.4324344,18.03989857
62032,6:33:43,others,41.65836368,19.42072377
62042,6:33:43,pharmacist,100.8874435,14.78865875
57592,6:33:43,Medical Rolling Cart,95.68178534,22.30311405
62046,6:33:44,physiotherapist,101.5416189,17.75170648
62026,6:33:44,head nurse,98.60289379,19.37744471
62035,6:33:44,doctor,102.0837136,17.64739388
57597,6:33:44,nurse desk,93.15955317,24.9729
57594,6:33:44,nurse desk,96.16818153,21.81909559
62037,6:33:44,nurse,103.3656481,16.09481975
62030,6:33:44,doctor,101.3398653,17.92527057
62038,6:33:44,nurse,101.2279229,18.39093249
62029,6:33:44,doctor,90.944068,26.4307802
62018,6:33:44,nurse,94.32836028,24.05994726
57596,6:33:44,Medical Rolling Cart,101.2983249,17.87892346
62041,6:33:44,cleaning staff,41.35581821,20.34556421
62043,6:33:44,doctor,102.6717514,16.86654101
62020,6:33:44,doctor,95.91990452,22.79503477
62023,6:33:44,nurse,104.2050968,13.99941693
62045,6:33:44,nurse,96.12085226,22.68766566
62024,6:33:44,doctor,101.9612646,17.7624824
62022,6:33:44,physiotherapist,95.41423845,23.3977582
57600,6:33:44,nurse desk,102.3036384,17.76072191
62033,6:33:44,pharmacist,91.46958362,26.01203249
62039,6:33:44,doctor,94.72978095,24.22017359
62025,6:33:44,others,41.67104082,20.12134776
62028,6:33:44,others,101.7373842,17.8324093
62027,6:33:44,others,43.19780493,19.0241841
62019,6:33:44,cleaning staff,43.22370824,19.19167485
57599,6:33:44,nurse,103.1819283,16.55104931
62031,6:33:44,nurse,95.82205384,22.44079188
62042,6:33:44,pharmacist,94.24926018,24.23361336
62044,6:33:45,nurse,49.94150169,14.46428894
62027,6:33:45,others,41.33570449,20.38097992
62032,6:33:46,others,41.66515977,20.32882346
62035,6:33:46,doctor,95.49057512,23.6909004
62038,6:33:46,nurse,102.6109007,17.68288856
62029,6:33:46,doctor,96.7053213,23.30775414
62020,6:33:46,doctor,100.589017,16.99432455
62022,6:33:46,physiotherapist,100.7865359,18.26429117
62042,6:33:47,pharmacist,80.27318898,33.13097331
62020,6:33:47,doctor,102.2776662,16.0881188
57596,6:33:47,Medical Rolling Cart,102.6642647,17.20801715
57593,6:33:47,life supporter machine,101.1347107,18.36984366
57591,6:33:47,life supporter machine,94.69598294,23.91216664
62027,6:33:48,others,43.71697007,18.81196754
62044,6:33:48,nurse,45.35644605,16.65374615
62025,6:33:48,others,45.43518925,16.36768699
57599,6:33:48,nurse,102.5996826,15.80802331
57598,6:33:48,nurse,100.9129078,17.69901558
57595,6:33:48,life supporter machine,101.9104877,16.82403528
57587,6:33:48,nurse,101.2212378,17.92780965
57597,6:33:48,nurse desk,101.7123966,18.08032305
57592,6:33:48,Medical Rolling Cart,101.5545421,17.2376967
57589,6:33:48,nurse desk,101.7412438,16.79672551
57594,6:33:48,nurse desk,97.81631127,20.24245436
62035,6:33:48,doctor,97.82773539,20.34862435
57590,6:33:48,nurse desk,101.3043485,17.93524912
62022,6:33:48,physiotherapist,100.7846947,18.72189627
62028,6:33:48,others,103.2349368,14.88205472
62039,6:33:48,doctor,101.8927149,17.26269184
62038,6:33:48,nurse,101.0300756,18.31339823
62031,6:33:48,nurse,101.7263515,17.88156076
62026,6:33:48,head nurse,100.6906145,18.29806481
62036,6:33:48,nurse,101.2653432,18.04892121
62029,6:33:48,doctor,93.31772503,25.52006216
62024,6:33:48,doctor,94.0009867,24.08625138
62018,6:33:48,nurse,101.0722101,18.43514228
62023,6:33:48,nurse,102.0514144,15.78842864
62045,6:33:48,nurse,101.2677364,17.57302392
62033,6:33:48,pharmacist,101.7452864,15.91417023
62043,6:33:48,doctor,92.28357537,26.39444837
62037,6:33:48,nurse,101.2580266,18.24813238
57593,6:33:48,life supporter machine,101.9013639,17.38062477
62020,6:33:48,doctor,102.3530855,17.18766084
57596,6:33:48,Medical Rolling Cart,101.0960115,17.85914018
62027,6:33:48,others,42.01573568,20.39539105
62025,6:33:49,others,41.46729936,20.28541971
57600,6:33:49,nurse desk,94.03952979,24.73393324
57589,6:33:49,nurse desk,100.977176,18.7355285
62019,6:33:49,cleaning staff,43.49707008,18.91582879
57599,6:33:49,nurse,95.44802575,22.9588282
62032,6:33:49,others,41.66195471,20.00682171
57590,6:33:49,nurse desk,101.3710506,18.25093687
57586,6:33:49,nurse desk,95.9263698,22.17425741
62035,6:33:49,doctor,101.8523828,18.01951496
57594,6:33:49,nurse desk,100.9776825,18.13938118
57592,6:33:49,Medical Rolling Cart,102.3299375,17.4777997
57598,6:33:49,nurse,96.37124117,22.01668188
57595,6:33:49,life supporter machine,102.0805732,15.84288326
57587,6:33:49,nurse,101.4914865,17.99256664
62022,6:33:49,physiotherapist,100.6596808,18.76791709
62028,6:33:49,others,100.757081,19.1622021
62036,6:33:49,nurse,101.1431194,18.56063706
62018,6:33:49,nurse,103.4688921,15.8195885
62039,6:33:49,doctor,101.2608169,16.3320362
62042,6:33:49,pharmacist,102.0656983,17.65653741
62038,6:33:49,nurse,103.4251336,16.23318292
62031,6:33:49,nurse,94.54150511,24.33229636
62030,6:33:49,doctor,101.0548995,18.09067345
62026,6:33:49,head nurse,95.34926881,22.85287639
62029,6:33:49,doctor,96.25162134,22.17990615
62024,6:33:49,doctor,101.3320654,18.82090634
62033,6:33:49,pharmacist,102.9945706,16.47379233
62045,6:33:49,nurse,101.8008612,17.76510009
57591,6:33:51,life supporter machine,101.4349127,20.89996258
57596,6:33:51,Medical Rolling Cart,101.6974458,19.60428242
62024,6:33:52,doctor,100.6925298,19.01748191
62037,6:33:52,nurse,101.361819,18.50449541
62033,6:33:52,pharmacist,102.9110269,16.74033371
62029,6:33:52,doctor,101.4856761,17.78090899
62030,6:33:52,doctor,102.0594653,15.97340111
62035,6:33:53,doctor,94.74897774,24.11164218
57595,6:33:53,life supporter machine,94.72829196,23.49012379
62018,6:33:53,nurse,100.8591762,18.22630605
62022,6:33:53,physiotherapist,100.7424073,19.0098977
62039,6:33:53,doctor,101.6926843,17.95953398
62028,6:33:53,others,80.03515403,35.02134232
62031,6:33:53,nurse,93.43930447,24.94446122
57586,6:33:53,nurse desk,101.3160637,19.00202105
62036,6:33:53,nurse,101.3299464,18.05818638
62029,6:33:53,doctor,101.6100758,17.81965013
62033,6:33:53,pharmacist,103.7153933,14.2424431
57590,6:33:53,nurse desk,100.8113467,18.40064304
62043,6:33:53,doctor,102.7705174,16.97943879
62024,6:33:53,doctor,101.5318084,17.45618775
62045,6:33:53,nurse,102.0929544,17.40344467
62023,6:33:53,nurse,102.0951958,17.79258118
62030,6:33:53,doctor,101.8889298,17.58857275
62027,6:34:00,others,41.37852528,20.63011814
62025,6:34:00,others,45.44653476,16.5257161
62047,6:34:01,static,40.463762,76.17783753
62021,6:34:01,static,54.51219164,24.03812412
62041,6:34:01,cleaning staff,42.2531804,19.13344038
62038,6:34:04,nurse,92.09354282,29.56420195
62035,6:34:04,doctor,99.91115263,23.16329789
62046,6:34:04,physiotherapist,96.08900999,26.83967568
62045,6:34:04,nurse,93.16053224,28.61250789
62023,6:34:04,nurse,100.3849647,23.11335371
57588,6:34:04,others,100.0383647,23.29356053
62022,6:34:04,physiotherapist,96.52833279,26.31340296
62039,6:34:04,doctor,100.1565161,23.27960263
62042,6:34:04,pharmacist,96.83167993,26.32178505
62028,6:34:04,others,99.19973547,25.74225381
62031,6:34:04,nurse,100.3680007,22.91773668
62026,6:34:04,head nurse,97.95079638,25.79067679
62037,6:34:04,nurse,101.0716084,23.31158601
62020,6:34:04,doctor,97.35410852,25.55418335
62029,6:34:04,doctor,100.494523,23.28771198
